,ID,Name,LongName,photoUrl,playerUrl,Nationality,Age,↓OVA,POT,Club,Contract,Positions,Height,Weight,Preferred Foot,BOV,Best Position,Joined,Loan Date End,Value,Wage,Release Clause,Attacking,Crossing,Finishing,Heading Accuracy,Short Passing,Volleys,Skill,Dribbling,Curve,FK Accuracy,Long Passing,Ball Control,Movement,Acceleration,Sprint Speed,Agility,Reactions,Balance,Power,Shot Power,Jumping,Stamina,Strength,Long Shots,Mentality,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Defending,Marking,Standing Tackle,Sliding Tackle,Goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total Stats,Base Stats,W/F,SM,A/W,D/W,IR,PAC,SHO,PAS,DRI,DEF,PHY,Hits
951,234045,H. Onyekuru,Henry Onyekuru,https://cdn.sofifa.com/players/234/045/21_60.png,http://sofifa.com/player/234045/henry-onyekuru/210006/,Nigeria,23,77,82,"



AS Monaco",2019 ~ 2024,"LM, ST",175cm,70kg,Right,78,RW,"Aug 12, 2019",,€16M,€41K,€23.7M,340,69,75,57,70,69,340,84,70,45,63,78,425,91,90,90,72,82,354,71,91,75,44,73,279,53,18,76,67,65,70,100,37,38,25,47,12,9,9,6,11,1885,402,4 ★,4★,High,Low,2 ★,90,73,67,82,34,56,102
952,228413,E. Audero,Emil Audero,https://cdn.sofifa.com/players/228/413/21_60.png,http://sofifa.com/player/228413/emil-audero/210006/,Italy,23,77,87,"



Sampdoria",2019 ~ 2023,GK,192cm,83kg,Right,77,GK,"Feb 27, 2019",,€20M,€13K,€23M,95,13,16,19,29,18,80,19,12,12,19,18,283,55,49,53,75,51,219,55,65,25,55,19,96,24,11,9,30,22,56,30,10,10,10,380,80,73,73,74,80,1183,432,2 ★,1★,Medium,Medium,1 ★,80,73,73,80,52,74,92
953,181820,S. Jovetić,Stevan Jovetić,https://cdn.sofifa.com/players/181/820/21_60.png,http://sofifa.com/player/181820/stevan-jovetic/210006/,Montenegro,30,77,77,"



AS Monaco",2017 ~ 2021,"ST, CAM",183cm,79kg,Right,78,CF,"Aug 29, 2017",,€10.5M,€51K,€16.2M,382,72,77,74,80,79,380,79,84,72,64,81,351,65,67,76,77,66,346,79,71,49,68,79,317,50,30,79,80,78,78,93,31,32,30,40,9,7,5,9,10,1909,394,4 ★,3★,High,Low,3 ★,66,78,76,79,35,60,32
954,183855,A. Ogbonna,Angelo Ogbonna,https://cdn.sofifa.com/players/183/855/21_60.png,http://sofifa.com/player/183855/angelo-ogbonna/210006/,Italy,32,77,77,"



West Ham United",2015 ~ 2022,CB,191cm,86kg,Left,77,CB,"Jul 10, 2015",,€7M,€37K,€10.5M,253,51,25,79,68,30,275,61,51,36,67,60,287,51,55,54,74,53,333,68,76,63,80,46,275,74,79,33,50,39,72,236,78,80,78,21,5,3,5,4,4,1680,363,3 ★,2★,Medium,Medium,2 ★,53,39,58,60,79,74,29
955,201262,V. Darida,Vladimír Darida,https://cdn.sofifa.com/players/201/262/21_60.png,http://sofifa.com/player/201262/vladimir-darida/210006/,Czech Republic,29,77,77,"



Hertha BSC",2015 ~ 2023,"CM, CAM, CDM",172cm,67kg,Right,77,CM,"Jul 18, 2015",,€10.5M,€45K,€14.5M,339,70,67,60,77,65,381,80,78,69,75,79,371,69,64,78,75,85,372,75,76,97,48,76,347,56,69,72,74,76,79,211,72,74,65,74,16,14,16,14,14,2095,424,4 ★,3★,High,High,2 ★,66,71,74,80,70,63,48
956,185132,Mikel San José,Mikel San José Domínguez,https://cdn.sofifa.com/players/185/132/21_60.png,http://sofifa.com/player/185132/mikel-san-jose-dominguez/210006/,Spain,31,77,77,"



Birmingham City",2020 ~ 2022,"CM, CDM",187cm,79kg,Right,78,CM,"Sep 21, 2020",,€8.5M,€20K,€14.3M,349,47,64,82,81,75,297,66,31,44,80,76,234,35,45,37,74,43,393,79,76,74,87,77,355,76,78,71,79,51,81,231,77,80,74,50,10,6,10,8,16,1909,404,3 ★,2★,Medium,High,2 ★,41,70,69,65,78,81,37
957,223249,G. Arias,Gabriel Arias,https://cdn.sofifa.com/players/223/249/21_60.png,http://sofifa.com/player/223249/gabriel-arias/210006/,Chile,32,77,77,"



Racing Club",2018 ~ 2023,GK,188cm,82kg,Right,77,GK,"Jul 9, 2018",,€5M,€15K,€7.7M,102,15,19,17,37,14,92,15,18,20,19,20,237,35,39,39,68,56,227,55,64,32,60,16,137,30,16,17,50,24,45,39,10,15,14,382,79,70,73,79,81,1216,419,3 ★,1★,Medium,Medium,1 ★,79,70,73,81,37,79,13
958,190745,M. Silvestri,Marco Silvestri,https://cdn.sofifa.com/players/190/745/21_60.png,http://sofifa.com/player/190745/marco-silvestri/210006/,Italy,29,77,77,"



Hellas Verona",2017 ~ 2021,GK,191cm,80kg,Right,77,GK,"Jul 20, 2017",,€7M,€22K,€11.7M,86,12,20,12,22,20,85,18,16,11,20,20,288,58,61,65,70,34,233,49,74,34,60,16,121,31,11,14,49,16,50,42,8,18,16,375,79,75,65,77,79,1230,435,3 ★,1★,Medium,Medium,1 ★,79,75,65,79,60,77,9
959,186905,A. Barnes,Ashley Barnes,https://cdn.sofifa.com/players/186/905/21_60.png,http://sofifa.com/player/186905/ashley-barnes/210006/,England,30,77,77,"



Burnley",2014 ~ 2022,ST,186cm,84kg,Right,77,ST,"Jan 10, 2014",,€10.5M,€57K,€16.2M,372,66,80,79,72,75,334,72,62,56,65,79,334,62,60,66,77,69,386,84,83,74,80,65,358,88,41,79,70,80,78,128,43,46,39,47,6,10,11,10,10,1959,408,4 ★,3★,High,High,1 ★,61,78,68,74,47,80,28
960,196889,S. Verdi,Simone Verdi,https://cdn.sofifa.com/players/196/889/21_60.png,http://sofifa.com/player/196889/simone-verdi/210006/,Italy,27,77,77,"



Torino",2020 ~ 2024,"CF, CAM, LW",174cm,65kg,Left,79,CAM,"Sep 1, 2020",,€11.5M,€46K,€16.2M,340,78,68,42,78,74,408,81,84,84,76,83,418,84,80,89,75,90,314,80,50,66,43,75,315,48,36,77,78,76,78,157,55,48,54,53,12,10,7,15,9,2005,414,5 ★,4★,High,Low,2 ★,82,73,78,83,48,50,40
961,195096,Fransérgio,Fransérgio Rodrigues Barbosa,https://cdn.sofifa.com/players/195/096/21_60.png,http://sofifa.com/player/195096/fransergio-rodrigues-barbosa/210006/,Brazil,29,77,77,"



SC Braga",2017 ~ 2024,"CM, CAM",187cm,82kg,Right,77,CM,"Jul 1, 2017",,€10.5M,€17K,€17M,358,70,69,74,77,68,376,74,75,72,79,76,311,55,63,66,75,52,382,85,52,89,79,77,379,81,72,78,75,73,81,208,69,71,68,34,9,7,5,6,7,2048,433,3 ★,3★,High,Medium,1 ★,59,74,75,73,71,81,8
962,200215,S. Rode,Sebastian Rode,https://cdn.sofifa.com/players/200/215/21_60.png,http://sofifa.com/player/200215/sebastian-rode/210006/,Germany,29,77,77,"



Eintracht Frankfurt",2019 ~ 2024,"CDM, CM",180cm,71kg,Right,77,CDM,"Jul 27, 2019",,€9M,€27K,€12.8M,328,69,62,66,76,55,328,73,55,52,74,74,355,71,65,69,76,74,369,75,76,75,75,68,359,85,79,71,73,51,76,229,78,77,74,49,9,8,14,7,11,2017,430,3 ★,3★,High,High,2 ★,68,65,71,73,76,77,13
963,213135,D. Origi,Divock Origi,https://cdn.sofifa.com/players/213/135/21_60.png,http://sofifa.com/player/213135/divock-origi/210006/,Belgium,25,77,82,"



Liverpool",2014 ~ 2024,"ST, LW",188cm,75kg,Right,79,ST,"Jul 29, 2014",,€15.5M,€79K,€23.1M,365,69,77,75,74,70,309,78,54,40,59,78,377,78,85,71,77,66,374,81,76,70,77,70,309,69,28,78,69,65,77,58,16,24,18,70,15,13,16,11,15,1862,403,4 ★,4★,High,Medium,2 ★,82,76,67,77,27,74,114
964,239890,O. Kabak,Ozan Kabak,https://cdn.sofifa.com/players/239/890/21_60.png,http://sofifa.com/player/239890/ozan-kabak/210006/,Turkey,20,77,87,"



FC Schalke 04",2019 ~ 2024,CB,186cm,86kg,Right,79,CB,"Jul 1, 2019",,€21.5M,€19K,€24.7M,239,26,35,77,73,28,276,70,32,31,69,74,349,69,75,64,73,68,307,48,84,65,85,25,286,78,71,30,60,47,75,230,74,80,76,44,10,13,10,6,5,1731,390,3 ★,2★,Medium,High,1 ★,72,36,56,71,76,79,666
965,189712,K. Strootman,Kevin Strootman,https://cdn.sofifa.com/players/189/712/21_60.png,http://sofifa.com/player/189712/kevin-strootman/210006/,Netherlands,30,77,77,"



Olympique de Marseille",2018 ~ 2023,"CDM, CM",186cm,80kg,Left,77,CDM,"Aug 28, 2018",,€9M,€34K,€14.3M,343,69,67,68,79,60,365,71,73,69,76,76,298,48,52,56,76,66,355,79,49,76,81,70,378,83,76,74,73,72,75,218,73,75,70,43,7,12,11,6,7,2000,418,3 ★,2★,Medium,High,3 ★,50,70,75,71,73,79,37
966,186395,M. Ritchie,Matt Ritchie,https://cdn.sofifa.com/players/186/395/21_60.png,http://sofifa.com/player/186395/matt-ritchie/210006/,Scotland,30,77,77,"



Newcastle United",2016 ~ 2023,"RM, LWB",172cm,76kg,Left,77,RM,"Jul 1, 2016",,€10M,€40K,€16.2M,345,82,72,39,77,75,374,77,78,71,72,76,374,74,69,71,77,83,359,76,70,76,60,77,374,82,68,76,76,72,73,205,69,69,67,61,15,8,11,14,13,2092,433,4 ★,4★,High,High,1 ★,71,74,77,76,66,69,22
967,200316,T. Horn,Timo Horn,https://cdn.sofifa.com/players/200/316/21_60.png,http://sofifa.com/player/200316/timo-horn/210006/,Germany,27,77,80,"



1. FC Köln",2011 ~ 2023,GK,192cm,90kg,Left,77,GK,"Jul 1, 2011",,€10.5M,€21K,€15M,90,19,13,14,30,14,98,20,12,15,29,22,256,45,51,50,79,31,224,45,64,31,67,17,144,41,22,15,45,21,25,39,14,13,12,368,78,78,60,73,79,1219,416,2 ★,1★,Medium,Medium,2 ★,78,78,60,79,48,73,58
968,215399,Rúben Vezo,Rúben Miguel Nunes Vezo,https://cdn.sofifa.com/players/215/399/21_60.png,http://sofifa.com/player/215399/ruben-miguel-nunes-vezo/210006/,Portugal,26,77,82,"



Levante UD",2019 ~ 2024,"CB, RB",183cm,80kg,Right,79,CB,"Jul 1, 2019",,€14M,€23K,€22.8M,312,64,53,74,70,51,283,59,57,32,68,67,365,74,77,68,75,71,345,59,82,72,77,55,306,77,79,45,55,50,70,239,78,81,80,52,11,6,12,9,14,1902,412,2 ★,2★,Medium,Medium,1 ★,76,54,63,64,79,76,51
969,219258,Pedro Henrique,Pedro Henrique Pereira da Silva,https://cdn.sofifa.com/players/219/258/21_60.png,http://sofifa.com/player/219258/pedro-henrique-pereira-da-silva/210006/,Brazil,27,77,80,"



Al Wehda","Jun 30, 2021 On Loan",CB,190cm,88kg,Left,79,CB,"Jul 16, 2015","Jun 30, 2021",€12M,€11K,€0,227,29,35,75,65,23,221,54,29,35,41,62,245,34,53,42,76,40,307,68,34,77,91,37,270,83,77,32,35,43,75,238,81,82,75,55,15,8,11,11,10,1563,349,2 ★,2★,Medium,High,1 ★,44,42,45,56,79,83,28
970,186190,P. van Aanholt,Patrick van Aanholt,https://cdn.sofifa.com/players/186/190/21_60.png,http://sofifa.com/player/186190/patrick-van-aanholt/210006/,Netherlands,29,77,77,"



Crystal Palace",2017 ~ 2021,LB,176cm,67kg,Left,77,LB,"Jan 30, 2017",,€9.5M,€50K,€14.3M,329,69,66,61,73,60,375,76,72,76,74,77,400,85,87,78,74,76,377,76,90,79,63,69,346,75,69,74,68,60,67,222,71,75,76,45,9,15,7,8,6,2094,443,4 ★,3★,High,Low,1 ★,86,68,71,76,71,71,47
971,185422,J. King,Joshua King,https://cdn.sofifa.com/players/185/422/21_60.png,http://sofifa.com/player/185422/joshua-king/210006/,Norway,28,77,77,"



Bournemouth",2015 ~ 2021,"CF, ST, LM",184cm,82kg,Right,77,CF,"Jul 1, 2015",,€11M,€19K,€17.1M,356,65,77,68,73,73,342,79,70,53,62,78,399,84,90,74,77,74,379,78,72,76,77,76,336,73,34,77,71,81,77,99,33,39,27,51,12,9,11,12,7,1962,424,3 ★,4★,Medium,Medium,1 ★,87,77,68,78,38,76,87
972,230241,Enzo Chissano,Enzo Leandro Chissano Baia,https://cdn.sofifa.com/players/230/241/21_60.png,http://sofifa.com/player/230241/enzo-leandro-chissano-baia/210006/,Brazil,28,77,77,"



Palmeiras",2019 ~ 2023,"LB, RB, CB",165cm,62kg,Left,77,LB,"Jan 1, 2019",,€9.5M,€36K,€13.5M,350,76,58,74,73,69,362,69,76,80,68,69,363,76,82,74,77,54,361,75,86,75,65,60,318,68,73,44,60,73,78,222,76,74,72,50,12,7,8,13,10,2026,424,3 ★,2★,Medium,Medium,1 ★,79,62,71,69,74,69,4
973,226637,Rubén Duarte,Rubén Duarte Sánchez,https://cdn.sofifa.com/players/226/637/21_60.png,http://sofifa.com/player/226637/ruben-duarte-sanchez/210006/,Spain,24,77,82,"



Deportivo Alavés",2017 ~ 2023,LB,180cm,75kg,Left,77,LB,"Jul 1, 2017",,€15M,€20K,€22.8M,290,76,28,75,77,34,324,64,60,62,65,73,339,69,66,64,73,67,283,51,60,69,70,33,275,70,74,54,37,40,64,237,78,79,80,56,10,12,14,11,9,1804,381,2 ★,2★,Medium,Medium,1 ★,67,36,65,67,77,69,54
974,236401,N. Mazraoui,Noussair Mazraoui,https://cdn.sofifa.com/players/236/401/21_60.png,http://sofifa.com/player/236401/noussair-mazraoui/210006/,Morocco,22,77,83,"



Ajax",2016 ~ 2022,"RB, CM",183cm,62kg,Right,78,RM,"Nov 1, 2016",,€16M,€14K,€17.6M,332,69,61,65,81,56,334,82,67,33,73,79,379,78,83,86,77,55,329,63,69,81,62,54,324,68,77,71,71,37,74,214,70,72,72,56,12,7,13,12,12,1968,432,3 ★,3★,High,Low,2 ★,81,59,72,80,72,68,181
975,179789,D. Da Silva,Damien Da Silva,https://cdn.sofifa.com/players/179/789/21_60.png,http://sofifa.com/player/179789/damien-da-silva/210006/,France,32,77,77,"



Stade Rennais FC",2018 ~ 2021,CB,184cm,83kg,Right,77,CB,"Jul 26, 2018",,€7M,€40K,€10.5M,263,49,25,80,73,36,251,42,38,31,71,69,296,43,62,60,72,59,320,57,80,64,78,41,281,81,78,39,40,43,73,235,80,78,77,53,6,8,12,16,11,1699,355,4 ★,2★,Low,High,2 ★,53,37,57,54,79,75,19
976,245325,V. Castro,Vicente Damián Castro,https://cdn.sofifa.com/players/245/325/21_60.png,http://sofifa.com/player/245325/vicente-damian-castro/210006/,Uruguay,28,77,77,No Club,Free,"CDM, CM",187cm,85kg,Right,77,CDM,"Aug 10, 2018",,€0,€0,€0,309,71,56,62,75,45,378,72,81,77,77,71,331,72,72,51,81,55,370,73,61,76,88,72,344,77,76,52,72,67,67,229,77,76,76,48,11,15,8,7,7,2009,433,3 ★,3★,High,High,1 ★,72,62,74,69,75,81,12
977,216655,Bastos,Bartolomeu Quissanga,https://cdn.sofifa.com/players/216/655/21_60.png,http://sofifa.com/player/216655/bartolomeu-quissanga/210006/,Angola,28,77,78,"



Lazio",2016 ~ 2021,CB,180cm,77kg,Right,78,CB,"Aug 17, 2016",,€10M,€50K,€15.1M,241,36,30,74,70,31,258,62,35,28,65,68,366,79,78,61,72,76,298,49,69,59,80,41,263,75,79,31,28,50,67,237,80,80,77,56,13,8,11,12,12,1719,382,3 ★,2★,Medium,High,2 ★,78,37,50,65,79,73,42
978,185431,N. Kalinić,Nikola Kalinić,https://cdn.sofifa.com/players/185/431/21_60.png,http://sofifa.com/player/185431/nikola-kalinic/210006/,Croatia,32,77,77,"



Hellas Verona",2020 ~ 2023,ST,187cm,79kg,Right,77,ST,"Oct 5, 2020",,€8.5M,€31K,€12.6M,368,60,82,78,74,74,311,73,64,50,48,76,325,59,67,66,78,55,339,77,65,64,73,60,333,68,42,87,66,70,78,106,46,32,28,47,9,11,9,11,7,1829,387,4 ★,3★,High,Low,3 ★,63,76,64,73,42,69,16
979,237135,Davidson,Davidson da Luz Pereira,https://cdn.sofifa.com/players/237/135/21_60.png,http://sofifa.com/player/237135/davidson-da-luz-pereira/210006/,Brazil,29,77,77,"



Alanyaspor",2020 ~ 2023,"LM, LW",177cm,63kg,Right,77,LM,"Aug 13, 2020",,€10.5M,€18K,€17M,341,72,73,60,72,64,373,82,80,69,63,79,387,76,80,79,79,73,375,83,70,85,64,73,324,70,32,77,74,71,80,121,40,40,41,41,9,7,8,9,8,1962,416,3 ★,4★,High,Medium,1 ★,78,75,71,80,41,71,16
980,224081,K. Phillips,Kalvin Phillips,https://cdn.sofifa.com/players/224/081/21_60.png,http://sofifa.com/player/224081/kalvin-phillips/210006/,England,24,77,83,"



Leeds United",2014 ~ 2024,"CDM, CB",178cm,72kg,Right,78,CDM,"Jul 1, 2014",,€15.5M,€68K,€24.2M,323,65,64,64,75,55,335,65,52,67,79,72,343,65,66,68,72,72,390,75,82,85,81,67,349,84,73,66,68,58,77,222,73,77,72,50,8,8,8,12,14,2012,427,3 ★,3★,Medium,High,1 ★,66,66,71,68,73,83,324
981,193361,R. Soriano,Roberto Soriano,https://cdn.sofifa.com/players/193/361/21_60.png,http://sofifa.com/player/193361/roberto-soriano/210006/,Italy,29,77,77,"



Bologna",2019 ~ 2023,"CAM, CM",182cm,76kg,Right,77,CAM,"Jul 1, 2019",,€10.5M,€34K,€15.3M,368,77,72,67,79,73,370,80,78,56,77,79,358,66,70,77,73,72,354,77,63,70,67,77,354,71,68,75,78,62,75,198,67,66,65,61,15,10,9,14,13,2063,433,4 ★,4★,Medium,Medium,2 ★,68,74,77,79,67,68,18
982,180819,A. Lallana,Adam Lallana,https://cdn.sofifa.com/players/180/819/21_60.png,http://sofifa.com/player/180819/adam-lallana/210006/,England,32,77,77,"



Brighton & Hove Albion",2020 ~ 2023,CM,178cm,73kg,Right,78,CAM,"Jul 27, 2020",,€8.5M,€55K,€12.4M,366,74,70,67,83,72,383,81,77,66,75,84,358,69,64,77,73,75,329,72,68,58,60,71,364,76,63,74,81,70,80,185,61,62,62,54,6,15,14,8,11,2039,421,5 ★,4★,High,High,3 ★,66,71,78,81,62,63,35
983,194644,Montoya,Martín Montoya Torralbo,https://cdn.sofifa.com/players/194/644/21_60.png,http://sofifa.com/player/194644/martin-montoya-torralbo/210006/,Spain,29,77,77,"



Real Betis",2020 ~ 2024,"RB, RWB",175cm,73kg,Right,77,RB,"Aug 25, 2020",,€9.5M,€23K,€15.8M,330,79,50,62,73,66,346,71,77,55,69,74,378,77,75,76,73,77,365,79,75,79,65,67,323,69,78,63,63,50,70,222,72,76,74,53,6,15,16,8,8,2017,425,4 ★,3★,High,Medium,2 ★,76,61,71,73,74,70,25
984,198230,Germán,Germán Sánchez Barahona,https://cdn.sofifa.com/players/198/230/21_60.png,http://sofifa.com/player/198230/german-sanchez-barahona/210006/,Spain,33,77,77,"



Granada CF",2017 ~ 2022,CB,187cm,82kg,Right,77,CB,"Jul 3, 2017",,€5M,€25K,€8.8M,257,42,40,79,76,20,249,51,28,35,65,70,248,44,57,39,64,44,312,65,68,77,81,21,293,80,79,40,56,38,62,233,74,81,78,46,14,6,6,11,9,1638,363,2 ★,2★,Medium,High,1 ★,51,40,59,56,78,79,7
985,203106,L. Bittencourt,Leonardo Bittencourt,https://cdn.sofifa.com/players/203/106/21_60.png,http://sofifa.com/player/203106/leonardo-bittencourt/210006/,Germany,26,77,78,"



SV Werder Bremen",2020 ~ 2024,"RM, LM, CM",170cm,62kg,Right,77,RM,"Jul 1, 2020",,€12.5M,€29K,€19.7M,333,73,68,46,77,69,384,86,77,70,72,79,412,85,74,90,74,89,325,70,65,76,46,68,330,74,55,68,72,61,72,172,58,57,57,62,15,11,6,14,16,2018,421,4 ★,3★,Medium,Medium,2 ★,79,68,74,84,56,60,30
986,176994,R. Gurtner,Régis Gurtner,https://cdn.sofifa.com/players/176/994/21_60.png,http://sofifa.com/player/176994/regis-gurtner/210006/,France,33,77,77,"



Amiens SC",2015 ~ 2023,GK,182cm,82kg,Right,77,GK,"Jul 1, 2015",,€3.4M,€6K,€8.6M,68,10,9,10,29,10,87,10,9,10,30,28,223,39,46,32,74,32,240,56,70,38,68,8,105,35,13,6,27,24,61,35,10,12,13,382,77,75,75,77,78,1140,425,2 ★,1★,Medium,Medium,1 ★,77,75,75,78,43,77,7
987,198513,Cláudio Ramos,Cláudio Pires de Morais Ramos,https://cdn.sofifa.com/players/198/513/21_60.png,http://sofifa.com/player/198513/claudio-pires-de-morais-ramos/210006/,Portugal,28,77,80,"



FC Porto",2020 ~ 2024,GK,183cm,78kg,Right,77,GK,"Aug 13, 2020",,€9.5M,€11K,€16.6M,80,10,14,21,25,10,87,16,15,13,23,20,314,55,54,65,75,65,262,49,76,44,77,16,126,27,21,10,55,13,44,51,21,17,13,373,81,75,65,73,79,1293,427,3 ★,1★,Medium,Medium,1 ★,81,75,65,79,54,73,19
988,207471,F. Vázquez,Franco Vázquez,https://cdn.sofifa.com/players/207/471/21_60.png,http://sofifa.com/player/207471/franco-vazquez/210006/,Argentina,31,77,77,"



Sevilla FC",2016 ~ 2021,"CM, CAM, LM",187cm,82kg,Left,78,CAM,"Jul 16, 2016",,€8.5M,€27K,€15.8M,382,73,78,68,82,81,391,83,79,68,76,85,273,52,54,66,69,32,342,76,45,63,76,82,373,78,69,76,83,67,80,157,50,59,48,58,14,15,13,9,7,1976,419,3 ★,4★,Medium,Medium,2 ★,53,78,79,79,58,72,47
989,192622,S. Duffy,Shane Duffy,https://cdn.sofifa.com/players/192/622/21_60.png,http://sofifa.com/player/192622/shane-duffy/210006/,Republic of Ireland,28,77,78,"



Celtic","Jun 30, 2021 On Loan",CB,193cm,76kg,Right,78,CB,"Aug 26, 2016","Jun 30, 2021",€10M,€52K,€0,254,38,40,84,62,30,232,45,37,33,62,55,231,44,44,32,75,36,345,60,89,63,84,49,298,86,77,49,41,45,65,229,76,78,75,56,9,11,16,8,12,1645,345,3 ★,2★,Medium,High,1 ★,44,46,50,48,78,79,26
990,185195,O. Ighalo,Odion Ighalo,https://cdn.sofifa.com/players/185/195/21_60.png,http://sofifa.com/player/185195/odion-ighalo/210006/,Nigeria,31,77,77,"



Manchester United","Jan 30, 2021 On Loan",ST,183cm,73kg,Right,77,ST,"Feb 14, 2019","Jan 30, 2021",€9M,€21K,€0,363,66,80,71,70,76,329,77,64,55,55,78,365,72,74,71,75,73,380,81,75,68,84,72,325,74,32,77,67,75,73,123,37,45,41,57,9,11,13,16,8,1942,412,3 ★,4★,Medium,Low,1 ★,73,78,65,76,42,78,107
991,210282,Bruno Peres,Bruno da Silva Peres,https://cdn.sofifa.com/players/210/282/21_60.png,http://sofifa.com/player/210282/bruno-da-silva-peres/210006/,Brazil,30,77,77,"



Roma",2016 ~ 2021,"RB, RM",178cm,72kg,Right,77,RB,"Aug 16, 2016",,€9M,€21K,€14.7M,331,74,53,60,73,71,348,76,69,59,66,78,402,84,92,81,64,81,370,80,68,85,67,70,338,65,70,70,63,70,70,217,70,73,74,47,7,11,14,8,7,2053,439,2 ★,3★,High,Low,2 ★,88,64,69,77,70,71,62
992,176495,Matheus,Matheus Leite Nascimento,https://cdn.sofifa.com/players/176/495/21_60.png,http://sofifa.com/player/176495/matheus-leite-nascimento/210006/,Brazil,37,77,77,"



Shijiazhuang Ever Bright F.C.",2016 ~ 2020,"LW, CF, ST",175cm,68kg,Left,77,LW,"Jul 1, 2016",,€3.4M,€9K,€4.7M,310,66,76,54,65,49,340,83,45,81,52,79,374,86,87,82,78,41,352,77,58,69,70,78,296,49,34,74,71,68,75,96,34,38,24,54,6,10,15,10,13,1822,406,4 ★,4★,High,Medium,1 ★,87,75,64,79,36,65,17
993,225126,E. Skhiri,Ellyes Skhiri,https://cdn.sofifa.com/players/225/126/21_60.png,http://sofifa.com/player/225126/ellyes-skhiri/210006/,Tunisia,25,77,80,"



1. FC Köln",2019 ~ 2023,"CDM, CM",185cm,73kg,Right,78,CDM,"Jul 29, 2019",,€12.5M,€25K,€18.8M,343,71,62,73,77,60,350,74,72,55,74,75,326,62,55,74,71,64,386,78,76,84,69,79,335,69,85,56,67,58,69,227,78,76,73,65,15,14,8,14,14,2032,423,3 ★,3★,Medium,High,1 ★,58,68,72,74,78,73,29
994,217699,I. Slimani,Islam Slimani,https://cdn.sofifa.com/players/217/699/21_60.png,http://sofifa.com/player/217699/islam-slimani/210006/,Algeria,32,77,77,"



Leicester City",2016 ~ 2021,ST,188cm,83kg,Right,77,ST,"Aug 31, 2016",,€8.5M,€77K,€13.3M,381,72,77,78,78,76,345,74,75,47,75,74,292,47,54,55,82,54,379,81,78,68,83,69,371,84,50,84,76,77,78,114,42,48,24,51,10,9,6,15,11,1933,400,3 ★,2★,High,High,3 ★,51,77,74,72,47,79,40
995,247394,D. Kulusevski,Dejan Kulusevski,https://cdn.sofifa.com/players/247/394/21_60.png,http://sofifa.com/player/247394/dejan-kulusevski/210006/,Sweden,20,77,87,"



Juventus",2019 ~ 2024,"RW, CAM",186cm,75kg,Left,81,LM,"Jul 18, 2019",,€23M,€54K,€26.8M,321,74,70,54,79,44,356,80,74,47,73,82,371,82,81,64,80,64,364,68,57,90,73,76,330,67,55,73,78,57,78,172,50,64,58,44,14,5,10,10,5,1958,434,4 ★,3★,High,Medium,1 ★,81,69,75,78,56,75,979
996,208230,A. Samaris,Andreas Samaris,https://cdn.sofifa.com/players/208/230/21_60.png,http://sofifa.com/player/208230/andreas-samaris/210006/,Greece,31,77,77,"



SL Benfica",2014 ~ 2023,"CDM, CM",189cm,83kg,Right,79,CB,"Aug 22, 2014",,€7.5M,€13K,€13M,326,63,59,74,75,55,358,71,66,75,72,74,296,55,55,55,73,58,375,78,73,65,87,72,367,91,79,65,66,66,76,234,78,81,75,49,11,11,8,7,12,2005,421,3 ★,2★,Medium,High,2 ★,55,66,70,70,78,82,32
997,212067,C. Vargas,Camilo Vargas,https://cdn.sofifa.com/players/212/067/21_60.png,http://sofifa.com/player/212067/camilo-vargas/210006/,Colombia,31,77,77,"



Club Atlas",2019 ~ 2021,GK,185cm,77kg,Left,77,GK,"Jul 5, 2019",,€5.5M,€12K,€9.4M,95,16,16,27,23,13,107,16,25,23,24,19,262,42,48,55,72,45,242,52,75,35,67,13,153,22,23,12,50,46,32,57,23,19,15,370,76,72,69,75,78,1286,415,3 ★,1★,Medium,Medium,1 ★,76,72,69,78,45,75,15
998,182896,R. Rosales,Roberto Rosales,https://cdn.sofifa.com/players/182/896/21_60.png,http://sofifa.com/player/182896/roberto-rosales/210006/,Venezuela,31,77,77,"



CD Leganés",2019 ~ 2021,"RWB, RB",174cm,73kg,Right,77,RWB,"Jul 24, 2019",,€7.5M,€14K,€10.4M,325,77,59,62,73,54,338,72,69,54,67,76,369,70,68,75,80,76,345,76,68,66,65,70,330,72,79,66,65,48,75,230,77,76,77,58,11,12,11,16,8,1995,420,3 ★,3★,High,Medium,2 ★,69,64,70,74,76,67,15
999,191076,J. Guðmundsson,Jóhann Berg Guðmundsson,https://cdn.sofifa.com/players/191/076/21_60.png,http://sofifa.com/player/191076/johann-berg-gudhmundsson/210006/,Iceland,29,77,77,"



Burnley",2016 ~ 2021,"RM, LM",179cm,77kg,Left,77,RM,"Jul 20, 2016",,€10.5M,€54K,€16.2M,363,80,70,64,77,72,385,77,79,77,75,77,371,74,73,72,77,75,368,82,78,68,67,73,351,66,62,74,79,70,78,178,60,63,55,45,7,6,14,10,8,2061,429,4 ★,4★,High,High,1 ★,73,73,78,76,61,68,29
